"Ligne_num";"NOMVOIE";"ID_DEFAUT";"PK_DEFAUT";"PROFIL_RAIL";"ANNEE_POSE";"VITESSE";"GROUPE_UIC";"RAYON_COURBE";"ID_TYPE_CLASSEMENT";"ID_TYPE_EMPLACEMENT";"ID_TYPE_DEFAUT";"Annee_Decouverte"
325000;"UNIQUE (1)";318912;"064+0408";"U50";1984;100;"5";NA;"O";"Ciel ouvert";"2270";2007
325000;"UNIQUE (1)";318913;"064+0409";"U50";1984;100;"5";NA;"O";"Ciel ouvert";"2270";2007
325000;"UNIQUE (1)";318914;"064+0410";"U50";1984;100;"5";NA;"O";"Ciel ouvert";"2270";2007
325000;"UNIQUE (1)";318915;"064+0411";"U50";1984;100;"5";NA;"X1";"Ciel ouvert";"2270";2007
325000;"UNIQUE (1)";318916;"064+0412";"U50";1984;100;"5";NA;"O";"Ciel ouvert";"2270";2007
325000;"UNIQUE (1)";318917;"064+0413";"U50";1984;100;"5";NA;"O";"Ciel ouvert";"2270";2007
325000;"V2";318953;"023+0580";"U50";1996;100;"4";NA;"O";"Ciel ouvert";"2270";2008
325000;"UNIQUE (1)";318961;"064+0414";"U50";1984;100;"5";NA;"O";"Ciel ouvert";"2270";2007
325000;"UNIQUE (1)";318962;"064+0415";"U50";1984;100;"5";NA;"O";"Ciel ouvert";"2270";2007
325000;"V1";318963;"064+0720";"U50";1984;100;"6";0;"O";"Ciel ouvert";"2270";2007
325000;"V2";318971;"075+0015";"U50";1992;100;"6";395;"X1";"Ciel ouvert";"2270";2007
325000;"V2";318972;"075+0030";"U50";1992;100;"6";395;"O";"Ciel ouvert";"2270";2007
325000;"V2";318986;"087+0950";"S12";1922;100;"8AV";944;"O";"Ciel ouvert";"1270";2008
316000;"UNIQUE";318987;"078+0528";"U36";1950;100;"6";0;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";318988;"078+0455";"U36";1950;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";318989;"078+0441";"U36";1950;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";318991;"082+0457";"U36";1950;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";318992;"083+0962";"U36";1950;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";318993;"083+0958";"U36";1950;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";318994;"061+0020";"U50";1983;100;"6";NA;"X1";"Ciel ouvert";"2270";2008
325000;"V2";318995;"088+0520";"S12";1922;100;"8AV";477;"O";"Ciel ouvert";"1270";2008
325000;"V1";318996;"089+0910";"S 12";1922;100;"8AV";472;"O";"Ciel ouvert";"1270";2008
325000;"V1";318997;"090+0170";"S 12";1922;100;"8AV";472;"O";"Ciel ouvert";"1270";2008
325000;"V2";318999;"023+0581";"U50";1996;100;"4";NA;"X1";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319000;"057+0255";"UIC60";1971;100;"6";0;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319003;"057+0381";"U80";1971;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319004;"057+0417";"UIC60";1971;100;"6";0;"X1";"Ciel ouvert";"2270";2008
325000;"V1";319019;"065+0290";"U50";1984;100;"6";0;"X1";"Ciel ouvert";"2270";2007
325000;"V2";319021;"075+0495";"S33";1969;100;"6";NA;"O";"Ciel ouvert";"2270";2007
325000;"V2";319022;"075+0500";"S33";1969;100;"6";NA;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319031;"079+0291";"U36";1950;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319032;"057+0802";"UIC60";1971;100;"6";0;"O";"Ciel ouvert";"2270";2008
325000;"V1";319034;"090+0230";"S12";1922;100;"8AV";NA;"O";"Ciel ouvert";"1270";2008
316000;"UNIQUE";319035;"077+0652";"U36";1950;100;"6";0;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319036;"077+0643";"U36";1950;100;"6";0;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319037;"076+0932";"U36";1950;100;"6";0;"X1";"Ciel ouvert";"2272";2008
316000;"UNIQUE";319038;"063+0698";"U50";1983;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319039;"063+0684";"U50";1983;100;"6";NA;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319040;"063+0615";"U50";1983;100;"6";0;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319041;"059+0230";"U50";1983;100;"6";807;"X1";"Ciel ouvert";"2270";2008
325000;"V2";319053;"077+0450";"S33";1937;100;"6";NA;"O";"Ciel ouvert";"2270";2008
325000;"V2";319058;"076+0600";"U33";1937;100;"6";NA;"O";"Ciel ouvert";"1270";2008
325000;"V2";319059;"076+0600";"U33";1937;100;"6";NA;"O";"Ciel ouvert";"1270";2008
325000;"V2";319060;"076+0615";"U33";1937;100;"6";NA;"O";"Ciel ouvert";"1270";2008
316000;"UNIQUE";319066;"059+0990";"U50";1983;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319067;"060+0030";"U50";1983;100;"6";0;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319068;"060+0110";"U50";1983;100;"6";0;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319069;"060+0220";"U50";1983;100;"6";1613;"X1";"Ciel ouvert";"2270";2007
325000;"V1";319072;"065+0294";"U50";1984;100;"6";0;"X1";"Ciel ouvert";"2270";2007
325000;"V1";319084;"076+0445";"S12";1926;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
325000;"V1";319085;"076+0180";"S12";1926;100;"6";NA;"O";"Ciel ouvert";"2270";2007
325000;"UNIQUE (1)";319087;"099+0040";"S33";1928;100;"8AV";0;"O";"Ciel ouvert";"1270";2008
325000;"V1";319102;"054+0881";"U50";1984;100;"6";962;"O";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319103;"061+0210";"U50";1983;100;"6";NA;"O";"Ciel ouvert";"2271";2007
316000;"UNIQUE";319104;"062+0083";"U50";1983;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319107;"063+0200";"U50";1983;100;"6";0;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319118;"082+0300";"U36";1950;100;"6";NA;"X1";"Ciel ouvert";"2270";2008
316000;"UNIQUE";319131;"063+0290";"U50";1983;100;"6";NA;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319132;"063+0410";"U50";1983;100;"6";0;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319144;"063+0800";"U50";1983;100;"6";NA;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319145;"063+0820";"U50";1983;100;"6";0;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319147;"064+0820";"U50";1983;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319148;"064+0926";"U50";1983;100;"6";NA;"O";"Ciel ouvert";"2270";2007
325000;"V1";319152;"074+0180";"U33";1922;100;"6";0;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319164;"066+0444";"U36";1960;100;"6";NA;"O";"Ciel ouvert";"2270";2007
325000;"V1";319167;"074+0550";"U33";1922;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
325000;"V1";319169;"074+0745";"U50";1989;100;"6";394;"O";"Ciel ouvert";"2270";2007
325000;"V1";319170;"074+0750";"U50";1989;100;"6";394;"O";"Ciel ouvert";"2270";2007
325000;"V1";319173;"077+0375";"S12";1926;100;"6";NA;"O";"Ciel ouvert";"1270";2007
316000;"UNIQUE";319175;"072+0590";"U33";1990;100;"6";0;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319178;"072+0950";"U33";1990;100;"6";0;"O";"Ciel ouvert";"2270";2007
325000;"V2";319183;"077+0401";"S12";1926;100;"6";NA;"O";"Ciel ouvert";"2270";2007
325000;"V1";319186;"077+0220";"S12";1926;100;"6";1667;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319187;"075+0720";"U36";1952;100;"6";1389;"O";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319188;"075+0705";"U36";1952;100;"6";0;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319189;"075+0735";"U36";1952;100;"6";1389;"O";"Ciel ouvert";"2270";2007
325000;"V1";319192;"077+0270";"S12";1926;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
325000;"V1";319193;"077+0360";"S12";1926;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
325000;"V1";319196;"078+0210";"S12";1926;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319198;"077+0200";"U36";1950;100;"6";NA;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319199;"077+0215";"U36";1950;100;"6";0;"X1";"Ciel ouvert";"2270";2007
316000;"UNIQUE";319200;"078+0525";"U36";1950;100;"6";0;"O";"Ciel ouvert";"2270";2007
325000;"V2";319203;"057+0126";"U50";1984;100;"6";0;"O";"Ciel ouvert";"2270";2007
325000;"V2";319204;"057+0350";"U50";1984;100;"6";981;"X1";"Ciel ouvert";"2270";2007
325000;"V2";319205;"057+0362";"U50";1984;100;"6";NA;"O";"Ciel ouvert";"2270";2007
325000;"V2";319206;"057+0392";"U50";1984;100;"6";981;"O";"Ciel ouvert";"2270";2007
325000;"V2";319234;"026+0222";"46 kg U33-S33";1963;100;"5";5;"X1";"Ciel ouvert";"2270";2000
329000;"6";319237;"045+0820";"50 kg U50-U36";1962;30;"7AV";0;"X1";"Ciel ouvert";"2270";2000
325000;"V1";319238;"026+0350";"46 kg U33-S33";1994;100;"5";5;"X2";"Ciel ouvert";"2270";2000
325000;"V1";319239;"026+0600";"46 kg U33-S33";1994;100;"5";5;"X1";"Ciel ouvert";"2270";2001
325000;"V2";319240;"026+0770";"46 kg U33-S33";1963;100;"5";5;"X1";"Ciel ouvert";"2270";2001
329000;"V2";319241;"045+0850";"50 kg U50-U36";1962;110;"5";0;"X1";"Ciel ouvert";"2270";2001
329000;"V2";319242;"046+0030";"50 kg U50-U36";1962;110;"5";17;"X1";"Ciel ouvert";"2270";2001
325000;"V1";319246;"026+0703";"46 kg U33-S33";1994;100;"5";5;"X1";"Ciel ouvert";"2270";2001
325000;"V1";319247;"026+0650";"46 kg U33-S33";1994;100;"5";5;"X1";"Ciel ouvert";"2270";2001
325000;"V1";319248;"026+0620";"46 kg U33-S33";1994;100;"5";5;"X1";"Ciel ouvert";"2270";2001
325000;"V2";319249;"029+0450";"46 kg U33-S33";1963;100;"5";4;"X2";"Ciel ouvert";"2270";2001
325000;"V2";319250;"030+0790";"46 kg U33-S33";1963;100;"5";5;"X1";"Ciel ouvert";"2270";2001
325000;"V1";319251;"023+0590";"50 kg U50-U36";1996;100;"4";0;"O";"Ciel ouvert";"2270";2001
325000;"V2";319252;"023+0585";"50 kg U50-U36";1996;100;"4";0;"X1";"Ciel ouvert";"2270";2001
329000;"V1";319268;"045+0261";"50 kg U50-U36";1976;100;"5";25;"X1";"Ciel ouvert";"1270";2002
329000;"V2";319271;"051+0150";"50 kg U50-U36";1962;120;"5";12;"X1";"Ciel ouvert";"2270";2002
329000;"V2";319272;"050+0950";"50 kg U50-U36";1962;120;"5";0;"X1";"Ciel ouvert";"2270";2002
329000;"V2";319273;"047+0212";"50 kg U50-U36";1962;120;"5";8;"X1";"Ciel ouvert";"2270";2002
329000;"V1";319274;"049+0600";"50 kg U50-U36";1963;120;"5";0;"X1";"Ciel ouvert";"2270";2002
325000;"V1";319279;"039+0275";"46 kg U33-S33";1969;100;"6";0;"X1";"Ciel ouvert";"2270";2002
325000;"V1";319280;"048+0035";"46 Kg U33 - S33";1951;100;"6";4;"X1";"Ciel ouvert";"2270";2003
325000;"V1";319281;"048+0050";"46 Kg U33 - S33";1951;100;"6";0;"X1";"Ciel ouvert";"2270";2003
325000;"V1";319283;"041+0450";"46 Kg  U33 - 46E2 - S33";1951;100;"6";0;"X2";"Ciel ouvert";"2270";2003
325000;"V1";319284;"041+0449";"46 Kg  U33 - 46E2 - S33";1951;100;"6";0;"X2";"Ciel ouvert";"2270";2003
325000;"V2";319285;"052+0150";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";0;"X2";"Ciel ouvert";"2270";2003
325000;"V2";319286;"052+0151";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";0;"X2";"Ciel ouvert";"2270";2003
329000;"V2";319287;"051+0380";"50 Kg U50  - 50E1 - 50E6 -  U36";1962;120;"5";12;"X1";"Ciel ouvert";"2270";2003
325000;"4";319289;"024+0280";"46 Kg  U33 - 46E2 - S33";1970;100;"4";0;"X1";"Ciel ouvert";"1270";2004
325000;"4";319290;"024+0400";"46 Kg  U33 - 46E2 - S33";1970;100;"4";0;"X1";"Ciel ouvert";"1270";2004
325000;"4";319291;"024+0600";"46 Kg  U33 - 46E2 - S33";1970;100;"4";0;"X1";"Ciel ouvert";"1270";2004
325000;"V1";319296;"011+0550";"50 Kg U50  - 50E1 - 50E6 -  U36";1996;100;"4";0;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319308;"038+0020";"50 Kg U50  - 50E1 - 50E6 -  U36";1969;100;"6";0;"X1";"Ciel ouvert";"2270";2004
325000;"V1";319309;"038+0330";"50 Kg U50  - 50E1 - 50E6 -  U36";1969;100;"6";0;"X1";"Ciel ouvert";"2270";2004
325000;"V1";319310;"053+0790";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";0;"X1";"Ciel ouvert";"2270";2004
325000;"V1";319311;"048+0443";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";9;"X1";"Ciel ouvert";"2270";2004
325000;"V1";319312;"042+0510";"46 Kg  U33 - 46E2 - S33";1951;100;"6";0;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319313;"054+0915";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";9;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319315;"052+0015";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";0;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319316;"052+0020";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";0;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319317;"054+0785";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";9;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319318;"054+0790";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";9;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319319;"037+0595";"46 Kg  U33 - 46E2 - S33";1969;100;"6";4;"X1";"Ciel ouvert";"2270";2004
325000;"V1";319320;"039+0748";"46 Kg  U33 - 46E2 - S33";1983;100;"6";5;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319321;"031+0942";"46 Kg  U33 - 46E2 - S33";1963;100;"5";9;"X2";"Ciel ouvert";"2270";2004
325000;"V2";319323;"039+0150";"50 Kg U50  - 50E1 - 50E6 -  U36";1969;100;"6";0;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319324;"027+0020";"46 Kg  U33 - 46E2 - S33";1963;100;"5";5;"X1";"Ciel ouvert";"2270";2004
315000;"UNIQUE";319340;"028+0380";"46 Kg  U33 - 46E2 - S33";1970;100;"5";0;"X1";"Ciel ouvert";"2270";2004
315000;"UNIQUE";319341;"028+0550";"46 Kg  U33 - 46E2 - S33";1970;100;"5";7;"X1";"Ciel ouvert";"2270";2004
315000;"UNIQUE";319342;"029+0480";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"5";0;"X1";"Ciel ouvert";"2270";2004
329000;"V2";319343;"050+0090";"50 Kg U50  - 50E1 - 50E6 -  U36";1962;120;"5";0;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319344;"027+0925";"46 Kg  U33 - 46E2 - S33";1963;100;"5";4;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319345;"028+0005";"46 Kg  U33 - 46E2 - S33";1963;100;"5";4;"X1";"Ciel ouvert";"2270";2004
329000;"6";319346;"045+0790";"50 Kg U50  - 50E1 - 50E6 -  U36";1962;30;"7AV";0;"X1";"Ciel ouvert";"2270";2004
325000;"V2";319347;"029+0720";"46 Kg  U33 - 46E2 - S33";1963;100;"5";0;"X1";"Ciel ouvert";"2270";2004
325000;"V1";319349;"026+0390";"46 Kg  U33 - 46E2 - S33";1994;100;"5";5;"X2";"Ciel ouvert";"2270";2005
325000;"V2";319351;"047+0860";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";5;"X1";"Ciel ouvert";"2270";2005
329000;"V2";319352;"053+0790";"50 Kg U50  - 50E1 - 50E6 -  U36";1962;120;"5";16;"X1";"Ciel ouvert";"2270";2005
315000;"UNIQUE";319358;"025+0120";"46 Kg  U33 - 46E2 - S33";1970;100;"5";27;"X1";"Ciel ouvert";"2270";2005
325000;"V2";319359;"025+0380";"46 Kg  U33 - 46E2 - S33";1964;100;"5";5;"X1";"Ciel ouvert";"2270";2005
325000;"V2";319388;"044+0699";"46 Kg  U33 - 46E2 - S33";1983;100;"6";0;"X1";"Ciel ouvert";"2270";2005
325000;"V2";319390;"055+0175";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";8;"X1";"Ciel ouvert";"2270";2005
329000;"8";319391;"045+0600";"50 Kg U50  - 50E1 - 50E6 -  U36";1962;30;"7AV";0;"X1";"Ciel ouvert";"1270";2005
329000;"8";319392;"045+0599";"50 Kg U50  - 50E1 - 50E6 -  U36";1962;30;"7AV";0;"X1";"Ciel ouvert";"1270";2005
325000;"V2";319393;"025+0850";"46 Kg  U33 - 46E2 - S33";1964;100;"5";5;"X1";"Ciel ouvert";"1270";2006
325000;"V2";319395;"026+0070";"46 Kg  U33 - 46E2 - S33";1964;100;"5";5;"X1";"Ciel ouvert";"2270";2006
325000;"V2";319396;"029+0322";"46 Kg  U33 - 46E2 - S33";1963;100;"5";5;"X1";"Ciel ouvert";"2270";2006
329000;"V1";319397;"045+0215";"50 Kg U50  - 50E1 - 50E6 -  U36";1976;100;"5";25;"X1";"Ciel ouvert";"2270";2006
329000;"V1";319398;"045+0240";"50 Kg U50  - 50E1 - 50E6 -  U36";1976;100;"5";25;"X1";"Ciel ouvert";"2270";2006
315000;"UNIQUE";319400;"028+0220";"46 Kg  U33 - 46E2 - S33";1970;100;"5";0;"X1";"Ciel ouvert";"2270";2006
325000;"V2";319401;"027+0293";"46 Kg  U33 - 46E2 - S33";1963;100;"5";5;"X2";"Ciel ouvert";"2270";2006
325000;"V2";319402;"027+0290";"46 Kg  U33 - 46E2 - S33";1963;100;"5";5;"X1";"Ciel ouvert";"2270";2006
325000;"V1";319404;"027+0200";"46 Kg  U33 - 46E2 - S33";1963;100;"5";5;"X1";"Ciel ouvert";"2270";2006
325000;"V1";319405;"032+0350";"46 Kg  U33 - 46E2 - S33";1963;100;"5";7;"X1";"Ciel ouvert";"1270";2006
325000;"V2";319406;"025+0840";"46 Kg  U33 - 46E2 - S33";1964;100;"5";5;"X1";"Ciel ouvert";"2270";2006
325000;"V2";319407;"025+0840";"46 Kg  U33 - 46E2 - S33";1964;100;"5";5;"X1";"Ciel ouvert";"2270";2006
329000;"V1";319408;"048+0800";"50 Kg U50  - 50E1 - 50E6 -  U36";1963;120;"5";0;"X1";"Ciel ouvert";"2270";2006
329000;"V1";319409;"049+0589";"50 Kg U50  - 50E1 - 50E6 -  U36";1963;120;"5";0;"X1";"Ciel ouvert";"2270";2006
329000;"V1";319410;"051+0460";"50 Kg U50  - 50E1 - 50E6 -  U36";1963;120;"5";12;"X1";"Ciel ouvert";"2270";2006
315000;"UNIQUE";319413;"028+0295";"46 Kg  U33 - 46E2 - S33";1970;100;"5";0;"X1";"Ciel ouvert";"2270";2006
325000;"V2";319414;"033+0995";"46 Kg  U33 - 46E2 - S33";1963;100;"5";0;"X1";"Ciel ouvert";"2270";2006
325000;"V2";319415;"026+0812";"46 Kg  U33 - 46E2 - S33";1963;100;"5";5;"X1";"Ciel ouvert";"2270";2006
325000;"V2";319416;"031+0970";"46 Kg  U33 - 46E2 - S33";1963;100;"5";946;"X1";"Ciel ouvert";"2270";2006
329000;"V2";319424;"048+0000";"50 Kg U50  - 50E1 - 50E6 -  U36";1962;120;"5";0;"X1";"Ciel ouvert";"2270";2006
325000;"V2";319426;"030+0250";"46 Kg  U33 - 46E2 - S33";1963;0;"5";485;"O";"Ciel ouvert";"2270";2006
316000;"UNIQUE";319428;"083+0213";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319429;"083+0200";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319430;"083+0213";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319431;"083+0207";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319432;"083+0210";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
325000;"UNIQUE (1)";319435;"092+0170";"Inconnu";1940;100;"8AV";0;"X1";"";"1270";2000
316000;"UNIQUE";319440;"083+0696";"Inconnu";1980;100;"6";0;"X1";"";"2270";2000
325000;"UNIQUE (1)";319441;"064+0350";"Inconnu";1984;100;"5";0;"X2";"";"2270";2000
325000;"UNIQUE (1)";319442;"079+0620";"Inconnu";1937;100;"8AV";0;"X2";"";"2270";2000
325000;"UNIQUE (1)";319443;"079+0550";"Inconnu";1937;100;"8AV";0;"X2";"";"2270";2000
325000;"V2";319445;"076+0400";"Inconnu";1925;100;"6";0;"X1";"";"1270";2000
325000;"V2";319446;"076+0760";"Inconnu";1937;100;"6";0;"X1";"";"1270";2000
325000;"V2";319447;"077+0450";"Inconnu";1937;100;"6";0;"X1";"";"2270";2000
325000;"V2";319448;"078+0250";"Inconnu";1937;100;"6";0;"X1";"";"1270";2000
325000;"UNIQUE (1)";319451;"079+0210";"Inconnu";1937;100;"8AV";0;"X1";"";"1270";2000
325000;"UNIQUE (1)";319452;"106+0100";"46 kg U33-S33";1928;100;"8AV";5;"X1";"Ciel ouvert";"2270";2001
325000;"V1";319453;"078+0360";"Inconnu";1926;100;"6";0;"X1";"";"2270";2000
316000;"UNIQUE";319454;"056+0090";"60 kg UIC60-U80";1986;100;"6";0;"X1";"Ciel ouvert";"2270";2000
316000;"UNIQUE";319462;"083+0195";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319463;"059+0332";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1983;100;"6";0;"X1";"Ciel ouvert";"2270";2002
316000;"EVIT";319464;"059+0332";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1930;40;"9AV";0;"X1";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319465;"077+0370";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
325000;"UNIQUE (1)";319466;"106+0050";"46 Kg U33 - S33";1928;100;"8AV";0;"X1";"Ciel ouvert";"1270";2002
316000;"UNIQUE";319467;"083+0415";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319468;"083+0235";"50 Kg U50 - U50E - U36 - 50E1 - 50E6";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319470;"054+0551";"60 Kg UIC60 - U80 - 60E1";1986;100;"6";0;"X2";"Ciel ouvert";"2270";2002
316000;"UNIQUE";319485;"078+0575";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319487;"076+0090";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";500;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319488;"083+0062";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319489;"083+0742";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319490;"083+0129";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319491;"056+0554";"60 Kg UIC60 - 60E1 - U80";1986;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319492;"083+0593";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319493;"080+0020";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319495;"073+0314";"50 Kg U50  - 50E1 - 50E6 -  U36";1969;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319496;"081+0871";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319497;"081+0896";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319498;"082+0244";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
325000;"UNIQUE (1)";319499;"063+0040";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"5";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319500;"082+0461";"50 Kg U50  - 50E1 - 50E6 -  U36";1980;100;"6";0;"X1";"Ciel ouvert";"2270";2004
316000;"UNIQUE";319502;"063+0305";"50 Kg U50  - 50E1 - 50E6 -  U36";1983;100;"6";0;"X1";"Ciel ouvert";"2270";2005
325000;"V2";319503;"082+0620";"46 Kg  U33 - 46E2 - S33";1914;100;"8AV";0;"X1";"Ciel ouvert";"2270";2005
325000;"V2";319504;"086+0317";"46 Kg  U33 - 46E2 - S33";1922;100;"8AV";0;"X1";"Ciel ouvert";"2270";2005
325000;"UNIQUE (1)";319505;"059+0805";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"5";500;"X1";"Ciel ouvert";"2270";2005
325000;"V2";319506;"059+0270";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";500;"X1";"Ciel ouvert";"2270";2005
325000;"V2";319508;"076+0196";"46 Kg  U33 - 46E2 - S33";1969;100;"6";0;"X2";"Ciel ouvert";"2270";2005
325000;"V2";319510;"077+0285";"46 Kg  U33 - 46E2 - S33";1937;100;"6";0;"X2";"Ciel ouvert";"2270";2005
316000;"UNIQUE";319514;"056+0550";"60 Kg UIC60 - 60E1 - U80";1986;100;"6";0;"X1";"Ciel ouvert";"2270";2005
325000;"V2";319515;"056+0592";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"6";0;"X1";"Ciel ouvert";"2270";2005
325000;"UNIQUE (1)";319516;"059+0399";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"5";0;"X1";"Ciel ouvert";"2270";2005
325000;"UNIQUE (1)";319517;"059+0615";"50 Kg U50  - 50E1 - 50E6 -  U36";1984;100;"5";0;"X1";"Ciel ouvert";"2270";2005
